"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"89","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","43","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"90","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","119","15","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"91","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","119","15","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"92","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","205","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"93","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","220","16","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"94","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","324","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"95","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","324","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"96","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_LetsPersonliseCtrl.cls","416","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"97","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","22","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"98","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","100","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"99","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_RandomChallengesCtrl.cls","119","12","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"100","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","1","24","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"101","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","1","24","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"102","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","99","58","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"103","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","217","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"104","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","262","51","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"105","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","305","44","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"106","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerContantCtrl.cls","367","21","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"107","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerCtrl.cls","33","89","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"108","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","8","22","CyclomaticComplexity","The class 'BI_PSP_SymptomTrackerhelperCtrl' has a total cyclomatic complexity of 41 (highest 8).","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"109","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","28","51","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"110","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","79","59","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"111","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","144","46","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"112","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","162","60","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"113","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","194","75","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"114","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","214","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"115","3","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\classes\BI_PSP_SymptomTrackerhelperCtrl.cls","246","52","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.1.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"116","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbActiveChallenges\biPspbActiveChallenges.js","141","20","no-undef","'consoleErrorMessage' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"117","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbActiveChallenges\biPspbActiveChallenges.js","148","19","no-undef","'consoleErrorMessage' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"118","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbAllPost\biPspbAllPost.js","599","7","no-undef","'TOTAL_THUMBSUP' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"119","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbAllPost\biPspbAllPost.js","645","7","no-undef","'TOTAL_THUMBSUP' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"120","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbAllPost\biPspbAllPost.js","691","7","no-undef","'TOTAL_SMILE' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"121","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbAllPost\biPspbAllPost.js","736","7","no-undef","'TOTAL_FOLDEDHANDS' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"122","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbAllPost\biPspbAllPost.js","783","7","no-undef","'TOTAL_HEART' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"123","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbAllPost\biPspbAllPost.js","828","7","no-undef","'TOTAL_THINKINGFACE' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"124","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbFirsttimeAvatarSelection\biPspbFirsttimeAvatarSelection.js","46","8","no-unused-vars","'UNASSIGNED_SITE_URL' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"125","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbFirsttimeAvatarSelection\biPspbFirsttimeAvatarSelection.js","47","8","no-unused-vars","'UNASSIGNED' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"126","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbFirsttimeAvatarSelection\biPspbFirsttimeAvatarSelection.js","48","8","no-unused-vars","'ACUTE' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"127","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbFirsttimeAvatarSelection\biPspbFirsttimeAvatarSelection.js","49","8","no-unused-vars","'ACUTE_DASHBOARD' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"128","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbFirsttimeAvatarSelection\biPspbFirsttimeAvatarSelection.js","50","8","no-unused-vars","'DASHBOARD' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"129","2","C:\Users\CVHS\SF_Projects\SonarCode\SonarCode\force-app\main\default\lwc\biPspbReminderSetup\biPspbReminderSetup.js","100","28","no-unused-vars","'error' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
